date,time,lat,lng,alert
20-07-2021,12:51:25,21.14519,79.07474,HMW
20-07-2021,12:51:34,21.14486,79.07569,HMW
20-07-2021,12:53:28,21.14352,79.08075,PCW
20-07-2021,13:14:05,21.14075,79.06652,FCW
20-07-2021,13:18:44,21.12982,79.06283,HMW
20-07-2021,13:25:03,21.12144,79.05145,HMW
20-07-2021,13:26:38,21.11733,79.04692,FCW
20-07-2021,13:27:15,21.11506,79.04627,PCW
20-07-2021,13:28:05,21.11334,79.0458,PCW
20-07-2021,13:30:58,21.11546,79.03937,LDW
20-07-2021,13:31:18,21.1164,79.03714,LDW
20-07-2021,13:33:09,21.11457,79.02962,HMW
20-07-2021,13:34:16,21.11237,79.02729,FCW
20-07-2021,13:34:36,21.11162,79.02553,FCW
20-07-2021,13:34:52,21.11121,79.0242,PCW
20-07-2021,13:35:21,21.11081,79.02342,PCW
20-07-2021,13:37:13,21.10833,79.01876,PCW
20-07-2021,13:37:44,21.1061,79.01771,PCW
20-07-2021,13:41:33,21.10311,79.00906,PCW
20-07-2021,14:05:08,21.10298,79.00985,PCW
20-07-2021,14:05:53,21.10211,79.01296,PCW
20-07-2021,14:09:52,21.1101,79.02318,PCW
20-07-2021,14:10:59,21.11162,79.02556,HMW
20-07-2021,14:11:02,21.112,79.02654,FCW
20-07-2021,14:11:15,21.11243,79.02738,HMW
20-07-2021,14:11:48,21.11414,79.02929,FCW
20-07-2021,14:12:01,21.11474,79.0298,HMW
20-07-2021,14:12:45,21.11688,79.03315,FCW
20-07-2021,14:14:47,21.11678,79.03645,HMW
20-07-2021,14:14:58,21.11625,79.03762,LDW
20-07-2021,14:16:10,21.1147,79.04153,FCW
20-07-2021,14:22:42,21.122,79.05669,FCW
20-07-2021,14:22:53,21.12282,79.05733,FCW
20-07-2021,14:22:56,21.12282,79.05733,FCW
20-07-2021,14:22:59,21.12282,79.05733,FCW
20-07-2021,14:25:26,21.12595,79.06233,FCW
20-07-2021,14:28:16,21.13327,79.06156,HMW
20-07-2021,14:30:39,21.13592,79.06063,HMW
20-07-2021,14:30:52,21.13632,79.06203,HMW
20-07-2021,14:32:08,21.1389,79.06558,HMW
20-07-2021,14:32:57,21.14135,79.06737,HMW
20-07-2021,14:33:16,21.14325,79.06772,HMW
20-07-2021,14:34:08,21.1461,79.06866,HMW
20-07-2021,14:34:09,21.1461,79.06866,FCW
20-07-2021,15:04:28,21.14252,79.07964,PCW
20-07-2021,15:04:36,21.14254,79.07988,PCW
20-07-2021,15:07:34,21.14473,79.07613,HMW
20-07-2021,15:10:11,21.14508,79.06789,FCW
20-07-2021,15:11:21,21.14054,79.06619,HMW
20-07-2021,15:14:59,21.12997,79.06282,HMW
20-07-2021,15:22:53,21.12167,79.04959,HMW
20-07-2021,15:23:25,21.12107,79.04797,HB
20-07-2021,15:24:03,21.11858,79.0472,PCW
20-07-2021,15:24:03,21.11858,79.0472,FCW
20-07-2021,15:25:01,21.11858,79.0472,HMW
20-07-2021,15:25:59,21.11341,79.04577,PCW
20-07-2021,15:26:28,21.11376,79.04423,HMW
20-07-2021,15:30:25,21.11397,79.02921,FCW
20-07-2021,16:00:33,21.10433,79.01724,PCW
20-07-2021,16:01:39,21.10834,79.01834,PCW
20-07-2021,16:05:50,21.11431,79.02931,PCW
20-07-2021,16:08:41,21.11702,79.03591,LDW
20-07-2021,16:10:16,21.11475,79.04141,LDW
20-07-2021,16:11:59,21.11668,79.04673,PCW
20-07-2021,16:14:37,21.12223,79.05678,FCW
20-07-2021,16:16:25,21.12555,79.06091,PCW
20-07-2021,16:19:41,21.13295,79.06172,FCW
20-07-2021,16:19:56,21.13415,79.06127,HMW
20-07-2021,16:22:01,21.13934,79.06559,FCW
20-07-2021,16:27:25,21.14562,79.07266,FCW
20-07-2021,16:27:53,21.14527,79.07441,HMW
20-07-2021,16:29:47,21.14361,79.08054,PCW
20-07-2021,16:52:40,21.14261,79.07972,PCW
20-07-2021,16:54:02,21.1431,79.08068,PCW
20-07-2021,17:06:53,21.12448,79.05859,PCW
20-07-2021,17:09:50,21.12113,79.0559,HMW
20-07-2021,17:09:55,21.12113,79.0559,HMW
20-07-2021,17:10:11,21.1212,79.05392,FCW
20-07-2021,17:10:31,21.12138,79.05143,HMW
20-07-2021,17:10:47,21.12148,79.05018,HMW
20-07-2021,19:22:11,21.10867,79.02173,FCW
20-07-2021,19:22:12,21.10867,79.02173,FCW
20-07-2021,19:23:14,21.10768,79.01795,HMW
20-07-2021,19:23:55,21.10452,79.01724,HMW
20-07-2021,19:37:30,21.11145,79.02499,FCW
20-07-2021,08:25:40,21.13401,79.05529,HMW
20-07-2021,08:25:56,21.13488,79.05496,LDW
20-07-2021,10:25:46,21.14399,79.0784,HB
20-07-2021,11:51:11,21.1105,79.11777,PCW
20-07-2021,11:51:25,21.11116,79.11845,PCW
20-07-2021,11:54:35,21.11963,79.11297,FCW
20-07-2021,11:56:14,21.12254,79.11137,PCW
20-07-2021,12:00:12,21.12639,79.10496,HMW
20-07-2021,12:02:23,21.13085,79.09998,FCW
20-07-2021,12:06:14,21.137,79.09579,PCW
20-07-2021,12:06:14,21.137,79.09579,FCW
20-07-2021,12:15:05,21.14392,79.081,HB
20-07-2021,13:05:16,21.15045,79.08094,HMW
20-07-2021,13:12:06,21.14035,79.08939,HMW
20-07-2021,13:14:08,21.14006,79.09492,PCW
20-07-2021,13:15:39,21.13823,79.09546,FCW
20-07-2021,13:17:34,21.13592,79.09634,HMW
20-07-2021,13:19:47,21.13032,79.10237,FCW
20-07-2021,13:27:26,21.11191,79.11925,PCW
20-07-2021,13:30:03,21.1065,79.12133,HMW
20-07-2021,13:34:35,21.09499,79.13238,HMW
20-07-2021,13:35:23,21.0916,79.13398,HMW
20-07-2021,14:02:53,21.09052,79.13407,PCW
20-07-2021,14:02:57,21.09052,79.13407,PCW
20-07-2021,14:03:53,21.09449,79.13267,PCW
20-07-2021,14:08:37,21.10426,79.12657,FCW
20-07-2021,14:08:53,21.10554,79.12551,PCW
20-07-2021,14:09:44,21.10662,79.12417,HMW
20-07-2021,14:10:00,21.10656,79.12261,FCW
20-07-2021,14:13:00,21.11163,79.11893,PCW
20-07-2021,14:14:46,21.11611,79.11721,PCW
20-07-2021,14:16:17,21.11962,79.11397,PCW
20-07-2021,14:16:54,21.12013,79.11128,FCW
20-07-2021,14:18:10,21.12339,79.1102,FCW
20-07-2021,14:23:58,21.13293,79.09722,FCW
20-07-2021,14:28:28,21.14006,79.09157,HMW
20-07-2021,14:30:51,21.1429,79.08967,PCW
20-07-2021,14:35:02,21.14428,79.08109,PCW
20-07-2021,14:36:32,21.14358,79.08025,HMW
20-07-2021,15:04:52,21.14965,79.07441,FCW
20-07-2021,15:10:30,21.15249,79.08114,FCW
20-07-2021,15:10:41,21.15175,79.08098,HMW
20-07-2021,15:12:37,21.1474,79.08174,HMW
20-07-2021,15:19:17,21.14012,79.09479,PCW
20-07-2021,15:23:03,21.134,79.09693,FCW
20-07-2021,15:26:36,21.1281,79.10502,FCW
20-07-2021,15:28:45,21.12344,79.10965,HMW
20-07-2021,15:30:20,21.11966,79.11231,HMW
20-07-2021,15:38:19,21.10406,79.12672,FCW
20-07-2021,15:39:09,21.10055,79.1291,FCW
20-07-2021,15:39:09,21.10055,79.1291,PCW
20-07-2021,16:05:33,21.10225,79.12812,PCW
20-07-2021,16:07:34,21.10657,79.12208,HMW
20-07-2021,16:13:34,21.11679,79.11656,FCW
20-07-2021,16:15:29,21.1208,79.11132,HMW
20-07-2021,16:21:58,21.13322,79.09713,FCW
20-07-2021,16:25:23,21.1401,79.09297,PCW
20-07-2021,16:25:37,21.14005,79.09168,HMW
20-07-2021,16:28:07,21.14488,79.08946,HMW
20-07-2021,16:33:01,21.14427,79.07743,PCW
20-07-2021,17:51:46,21.15003,79.07453,FCW
20-07-2021,17:54:44,21.15268,79.07889,PCW
20-07-2021,18:12:07,21.13085,79.10014,HMW
20-07-2021,18:12:19,21.13065,79.10095,HMW
20-07-2021,18:17:29,21.12289,79.11144,FCW
20-07-2021,18:18:58,21.11946,79.11425,HMW
20-07-2021,18:20:55,21.11423,79.11808,PCW
20-07-2021,18:24:51,21.10649,79.12133,PCW
20-07-2021,18:25:13,21.10656,79.12355,PCW
20-07-2021,18:25:26,21.10659,79.12461,PCW
20-07-2021,18:26:27,21.10478,79.12611,HMW
20-07-2021,18:26:38,21.10396,79.12679,PCW
20-07-2021,18:26:42,21.10306,79.12754,PCW
20-07-2021,19:23:06,21.14573,79.07123,HMW
20-07-2021,19:24:01,21.14637,79.066,HMW
20-07-2021,19:25:41,21.14665,79.06208,FCW
20-07-2021,19:27:12,21.1455,79.05653,FCW
20-07-2021,19:36:51,21.12129,79.053,HMW
20-07-2021,19:39:48,21.1227,79.03629,HMW
20-07-2021,19:39:55,21.12247,79.03492,FCW
20-07-2021,19:41:31,21.12116,79.02746,HMW
20-07-2021,19:41:35,21.12101,79.02663,HMW
20-07-2021,19:42:14,21.12049,79.02384,HMW
20-07-2021,09:26:35,21.14698,79.06038,HMW
20-07-2021,09:29:15,21.14597,79.07,HMW
20-07-2021,09:29:17,21.14597,79.07,FCW
20-07-2021,09:30:00,21.14514,79.07489,HMW
20-07-2021,09:30:03,21.14514,79.07489,FCW
20-07-2021,13:21:00,21.14212,79.08012,PCW
20-07-2021,14:15:19,21.15263,79.0773,HMW
20-07-2021,14:15:20,21.15263,79.0773,HMW
20-07-2021,14:20:42,21.15402,79.08532,PCW
20-07-2021,14:22:48,21.1535,79.09267,HMW
20-07-2021,14:27:14,21.15049,79.10606,PCW
20-07-2021,14:34:54,21.15383,79.12266,HMW
20-07-2021,14:35:13,21.15355,79.12431,HMW
20-07-2021,14:35:14,21.15355,79.12431,FCW
20-07-2021,14:36:02,21.15268,79.12914,HMW
20-07-2021,14:41:06,21.16257,79.14129,PCW
20-07-2021,15:42:58,21.14385,79.08103,PCW
20-07-2021,16:09:59,21.14505,79.07507,PCW
20-07-2021,16:15:18,21.15274,79.07857,HB
20-07-2021,16:17:33,21.15363,79.08361,HMW
20-07-2021,16:18:38,21.15435,79.085,PCW
20-07-2021,16:20:09,21.15358,79.08908,HMW
20-07-2021,16:20:10,21.15358,79.08908,FCW
20-07-2021,16:20:26,21.15347,79.09101,HMW
20-07-2021,16:23:32,21.15133,79.10098,HMW
20-07-2021,16:30:57,21.14914,79.11445,PCW
20-07-2021,16:41:35,21.16089,79.1395,HMW
20-07-2021,17:19:35,21.15338,79.12506,PCW
20-07-2021,17:23:50,21.14876,79.11759,HMW
20-07-2021,17:31:31,21.15294,79.09423,PCW
20-07-2021,17:32:36,21.15333,79.08976,HMW
20-07-2021,18:00:01,21.15081,79.07468,HMW
20-07-2021,18:00:02,21.15163,79.07475,FCW
20-07-2021,18:23:29,21.15372,79.13518,HMW
20-07-2021,18:24:52,21.15856,79.13705,HB
20-07-2021,18:26:02,21.16125,79.13993,PCW
20-07-2021,18:27:01,21.15977,79.14411,HMW
20-07-2021,18:36:20,21.14723,79.1675,HMW
20-07-2021,18:36:36,21.14593,79.16906,FCW
20-07-2021,18:36:50,21.14543,79.17018,PCW
20-07-2021,18:38:17,21.14356,79.17788,HB
20-07-2021,18:39:18,21.14225,79.18332,LDW
20-07-2021,18:40:24,21.14049,79.19229,LDW
20-07-2021,18:41:11,21.1412,79.19913,LDW
20-07-2021,20:11:58,21.14452,79.05654,HMW
20-07-2021,09:56:47,21.14953,79.11233,PCW
20-07-2021,10:47:05,21.15105,79.1032,PCW
20-07-2021,10:55:39,21.15178,79.11824,PCW
20-07-2021,11:34:50,21.14966,79.15818,PCW
20-07-2021,12:04:26,21.15355,79.08783,PCW
20-07-2021,12:52:17,21.15007,79.10768,PCW
20-07-2021,13:28:20,21.1495,79.15979,PCW
20-07-2021,13:35:14,21.15084,79.15141,PCW
20-07-2021,16:37:05,21.14448,79.17402,FCW
20-07-2021,17:47:50,21.15168,79.13491,PCW
20-07-2021,17:53:02,21.15238,79.11794,PCW
20-07-2021,18:00:30,21.15118,79.10172,PCW
20-07-2021,18:41:51,21.12317,79.03908,HMW
20-07-2021,10:32:02,21.12001,79.02206,HMW
20-07-2021,10:32:16,21.12045,79.02347,HMW
20-07-2021,10:32:45,21.12085,79.02567,HMW
20-07-2021,11:17:26,21.11352,79.00793,HMW
20-07-2021,11:21:20,21.10492,78.99277,FCW
20-07-2021,12:19:12,21.10729,78.99589,FCW
20-07-2021,12:19:14,21.10729,78.99589,FCW
20-07-2021,12:40:06,21.11269,79.0496,HMW
20-07-2021,12:40:08,21.11269,79.0496,HMW
20-07-2021,12:42:30,21.1137,79.05803,FCW
20-07-2021,12:48:44,21.11021,79.07469,HMW
20-07-2021,12:49:07,21.10954,79.07634,HMW
20-07-2021,12:50:26,21.10751,79.08076,HMW
20-07-2021,12:55:03,21.10549,79.09422,HMW
20-07-2021,12:55:23,21.10533,79.09624,FCW
20-07-2021,12:55:33,21.10528,79.09743,HMW
20-07-2021,13:00:02,21.10691,79.11658,HMW
20-07-2021,13:01:44,21.10851,79.1228,HMW
20-07-2021,13:06:54,21.12605,79.13936,LDW
20-07-2021,13:10:02,21.14614,79.14579,HMW
20-07-2021,13:46:37,21.13968,79.14529,FCW
20-07-2021,13:46:39,21.13856,79.14495,LDW
20-07-2021,14:10:37,21.10694,79.08202,HMW
20-07-2021,14:13:00,21.10884,79.07761,HMW
20-07-2021,14:13:11,21.10929,79.07673,HMW
20-07-2021,14:13:46,21.11027,79.07403,HMW
20-07-2021,14:15:24,21.11128,79.06817,FCW
20-07-2021,14:21:40,21.1128,79.04801,HMW
20-07-2021,14:37:34,21.11621,79.01258,PCW
20-07-2021,14:38:13,21.1138,79.00848,FCW
20-07-2021,14:39:26,21.11215,79.00468,PCW
20-07-2021,14:39:39,21.11188,79.00415,HMW
20-07-2021,14:40:35,21.10993,79.00046,HMW
20-07-2021,14:40:53,21.10884,78.99867,FCW
20-07-2021,14:41:37,21.10716,78.9959,HMW
20-07-2021,14:42:03,21.10555,78.9937,HMW
20-07-2021,14:42:22,21.10464,78.99222,HMW
20-07-2021,14:42:47,21.10382,78.99088,PCW
20-07-2021,14:43:23,21.10279,78.98934,HMW
20-07-2021,14:43:50,21.102,78.98811,FCW
20-07-2021,14:43:53,21.1014,78.98708,FCW
20-07-2021,14:43:59,21.1014,78.98708,FCW
20-07-2021,14:44:46,21.09842,78.98221,HMW
20-07-2021,15:16:36,21.11041,79.00097,PCW
20-07-2021,15:20:35,21.11507,79.01101,HMW
20-07-2021,15:21:08,21.11694,79.01359,HMW
20-07-2021,15:33:54,21.11264,79.05004,HMW
20-07-2021,15:34:31,21.11339,79.05387,FCW
20-07-2021,16:13:35,21.14961,79.16128,PCW
20-07-2021,10:32:13,21.11298,79.0068,HB
20-07-2021,11:52:10,21.11088,79.06987,HB
20-07-2021,19:14:29,21.11687,79.13377,HB
20-07-2021,13:51:24,21.10725,79.10313,PCW
20-07-2021,14:21:39,21.12832,79.10495,HMW
20-07-2021,14:23:13,21.12915,79.10695,PCW
20-07-2021,14:28:35,21.11506,79.11514,HMW
20-07-2021,14:29:52,21.11271,79.1146,FCW
20-07-2021,14:36:43,21.09847,79.1328,PCW
20-07-2021,14:37:40,21.09818,79.1352,PCW
20-07-2021,14:44:10,21.1036,79.12708,PCW
20-07-2021,14:44:23,21.10498,79.12594,FCW
20-07-2021,14:44:23,21.10498,79.12594,PCW
20-07-2021,14:51:52,21.12337,79.11225,HMW
20-07-2021,14:57:54,21.11779,79.1045,PCW
20-07-2021,14:58:58,21.1122,79.10399,HMW
20-07-2021,14:59:03,21.11125,79.10383,HMW
20-07-2021,15:03:35,21.1053,79.0952,HMW
20-07-2021,15:07:51,21.11583,79.10428,HMW
20-07-2021,15:05:15,21.12075,79.02501,PCW
20-07-2021,15:10:58,21.11389,79.04402,FCW
20-07-2021,15:18:42,21.11269,79.06329,HMW
20-07-2021,15:20:54,21.11188,79.06666,HMW
20-07-2021,15:21:07,21.11159,79.06754,HMW
20-07-2021,15:25:33,21.10738,79.08123,HMW
20-07-2021,15:28:20,21.10592,79.08936,HMW
20-07-2021,15:28:50,21.10566,79.09224,HMW
20-07-2021,15:40:10,21.11694,79.1337,HMW
20-07-2021,15:40:28,21.11895,79.13503,LDW
20-07-2021,15:40:43,21.11985,79.13556,LDW
20-07-2021,15:40:49,21.12103,79.13636,LDW
20-07-2021,15:41:05,21.12217,79.13709,HMW
20-07-2021,15:49:40,21.14514,79.14575,HMW
20-07-2021,16:37:58,21.14575,79.14587,HMW
20-07-2021,16:39:14,21.1373,79.14457,LDW
20-07-2021,16:40:49,21.13091,79.14202,LDW
20-07-2021,16:40:53,21.12711,79.13997,LDW
20-07-2021,16:42:43,21.12093,79.13646,HMW
20-07-2021,16:44:56,21.11119,79.1288,LDW
20-07-2021,16:53:40,21.10576,79.08989,HMW
20-07-2021,17:07:39,21.11273,79.04832,HMW
20-07-2021,17:12:06,21.11825,79.03344,HMW
20-07-2021,17:22:19,21.10878,78.99857,PCW
20-07-2021,17:25:50,21.10114,78.98674,FCW
20-07-2021,18:35:54,21.09875,78.98275,HMW
20-07-2021,18:41:23,21.10954,78.99972,HMW
20-07-2021,18:43:29,21.11339,79.00748,HMW
20-07-2021,18:58:53,21.11624,79.03762,HMW
20-07-2021,18:59:01,21.11575,79.03875,HMW
20-07-2021,19:07:29,21.11335,79.06002,HMW
20-07-2021,19:20:38,21.10545,79.09476,HMW
20-07-2021,19:34:47,21.13033,79.14153,HMW
20-07-2021,19:35:14,21.13286,79.14292,HMW
20-07-2021,20:10:00,21.12647,79.13965,LDW
20-07-2021,20:11:23,21.12225,79.13727,LDW
20-07-2021,20:19:18,21.10543,79.1075,FCW
20-07-2021,20:22:18,21.10509,79.09957,FCW
20-07-2021,20:22:41,21.1052,79.09764,HMW
20-07-2021,20:24:05,21.10571,79.09053,HMW
20-07-2021,20:25:48,21.10624,79.08549,LDW
20-07-2021,20:29:49,21.11024,79.07364,LDW
20-07-2021,20:33:39,21.1133,79.05998,LDW
20-07-2021,20:40:49,21.11685,79.03617,LDW
20-07-2021,20:49:00,21.11407,79.0091,HMW
20-07-2021,20:54:27,21.10207,78.98825,HMW
20-07-2021,20:54:38,21.10073,78.9861,HMW
20-07-2021,21:02:53,21.11447,79.00992,HMW
21-07-2021,03:21:53,21.12041,79.02337,LDW
21-07-2021,03:32:03,21.11549,79.0392,LDW
21-07-2021,03:34:21,21.12087,79.02585,FCW
21-07-2021,05:48:16,21.11536,79.01153,HMW
21-07-2021,05:50:38,21.12033,79.02304,HMW
21-07-2021,06:05:03,21.10606,79.08704,LDW
21-07-2021,06:07:52,21.10548,79.1068,LDW
21-07-2021,06:09:23,21.10727,79.11907,PCW
21-07-2021,06:20:17,21.15094,79.14945,PCW
21-07-2021,07:35:22,21.1192,79.02034,PCW
21-07-2021,08:29:56,21.11632,79.01286,HMW
21-07-2021,08:32:20,21.12058,79.02416,FCW
21-07-2021,08:32:40,21.12092,79.026,FCW
21-07-2021,08:45:02,21.11103,79.06917,PCW
21-07-2021,08:56:50,21.10671,79.11605,PCW
21-07-2021,09:11:14,21.14814,79.14594,PCW
21-07-2021,09:14:03,21.15126,79.14923,PCW
21-07-2021,09:14:07,21.15126,79.14923,PCW
21-07-2021,09:57:49,21.14803,79.14591,PCW
21-07-2021,10:16:19,21.10528,79.10332,PCW
21-07-2021,10:52:37,21.11102,79.00222,PCW
21-07-2021,10:56:24,21.10313,78.98993,PCW
21-07-2021,11:49:29,21.10523,78.9933,HMW
21-07-2021,11:52:15,21.11111,79.00223,HMW
21-07-2021,11:52:18,21.11148,79.00303,HMW
21-07-2021,11:52:27,21.11183,79.00385,HMW
21-07-2021,11:54:08,21.11519,79.01123,HMW
21-07-2021,11:54:17,21.11571,79.01194,FCW
21-07-2021,11:54:32,21.11619,79.01256,HMW
21-07-2021,11:54:39,21.11678,79.01343,HMW
21-07-2021,11:54:42,21.11678,79.01343,FCW
21-07-2021,11:57:07,21.12018,79.02248,HMW
21-07-2021,11:58:16,21.12106,79.02662,HMW
21-07-2021,11:58:18,21.1212,79.02734,FCW
21-07-2021,11:58:20,21.1212,79.02734,FCW
21-07-2021,12:06:56,21.11375,79.05774,FCW
21-07-2021,12:07:44,21.11287,79.06256,HMW
21-07-2021,12:07:49,21.11256,79.06366,HMW
21-07-2021,12:13:13,21.10965,79.07619,HMW
21-07-2021,12:13:26,21.10927,79.07691,HMW
21-07-2021,12:15:13,21.10647,79.08445,HMW
21-07-2021,13:26:30,21.10523,79.09805,HB
21-07-2021,13:27:14,21.10536,79.09469,HB
21-07-2021,13:33:32,21.1099,79.07541,HMW
21-07-2021,13:34:18,21.1106,79.07142,PCW
21-07-2021,13:38:46,21.11222,79.06486,FCW
21-07-2021,13:42:15,21.11366,79.05614,HMW
21-07-2021,13:42:47,21.11316,79.05335,HMW
21-07-2021,13:45:40,21.1138,79.04404,HMW
21-07-2021,13:51:16,21.12146,79.02914,PCW
21-07-2021,13:56:35,21.11797,79.01759,PCW
21-07-2021,14:06:15,21.09974,78.98439,PCW
21-07-2021,15:19:38,21.12045,79.136,FCW
21-07-2021,16:59:13,21.11895,79.01973,PCW
21-07-2021,17:06:35,21.10747,78.99648,PCW
21-07-2021,18:08:21,21.10623,78.99452,HMW
21-07-2021,18:33:22,21.11025,79.07461,HMW
21-07-2021,18:38:54,21.10596,79.08873,HMW
21-07-2021,18:40:27,21.10528,79.09695,HMW
21-07-2021,18:42:28,21.10544,79.10446,HMW
21-07-2021,19:40:08,21.12629,79.13952,LDW
21-07-2021,20:31:55,21.10205,78.98812,HMW
21-07-2021,06:11:45,21.11648,79.01966,PCW
21-07-2021,06:44:53,21.11317,79.05334,FCW
21-07-2021,07:54:55,21.10591,79.08825,PCW
21-07-2021,08:14:30,21.12097,79.0263,HMW
21-07-2021,08:17:18,21.1178,79.01579,PCW
21-07-2021,08:51:23,21.09681,78.97936,PCW
21-07-2021,08:55:04,21.10543,78.9936,FCW
21-07-2021,08:55:44,21.1079,78.99697,HMW
21-07-2021,08:56:01,21.10832,78.99766,FCW
21-07-2021,09:03:30,21.12047,79.02361,HMW
21-07-2021,09:03:31,21.12047,79.02361,FCW
21-07-2021,09:04:10,21.12111,79.02698,PCW
21-07-2021,09:05:35,21.12003,79.03141,HMW
21-07-2021,09:05:45,21.11915,79.03204,HMW
21-07-2021,09:07:43,21.1149,79.04096,PCW
21-07-2021,09:11:10,21.11276,79.05088,FCW
21-07-2021,09:12:01,21.11368,79.05605,PCW
21-07-2021,09:14:31,21.11204,79.06597,FCW
21-07-2021,09:34:28,21.12872,79.14072,LDW
21-07-2021,09:39:27,21.14959,79.14829,HMW
21-07-2021,09:44:10,21.14977,79.15757,PCW
21-07-2021,10:43:03,21.10685,79.11678,PCW
21-07-2021,11:05:09,21.11317,79.05366,HMW
21-07-2021,11:06:04,21.11254,79.0503,FCW
21-07-2021,11:10:15,21.1155,79.03906,HMW
21-07-2021,12:15:14,21.097,78.97992,PCW
21-07-2021,12:17:13,21.09966,78.98408,PCW
21-07-2021,12:43:17,21.11296,79.06222,HMW
21-07-2021,12:47:31,21.11083,79.07019,PCW
21-07-2021,13:19:44,21.1511,79.15057,PCW
21-07-2021,13:41:01,21.15037,79.14924,PCW
21-07-2021,13:54:06,21.1085,79.12291,HMW
21-07-2021,14:05:27,21.10657,79.08367,PCW
21-07-2021,14:11:35,21.11077,79.06984,PCW
21-07-2021,14:15:25,21.11339,79.05985,HMW
21-07-2021,14:19:02,21.1128,79.05133,HMW
21-07-2021,14:36:32,21.10849,78.99802,PCW
21-07-2021,15:21:38,21.12002,79.0221,PCW
21-07-2021,15:32:26,21.11309,79.05275,HMW
21-07-2021,17:11:08,21.10619,79.11401,PCW
21-07-2021,17:32:05,21.11308,79.0534,HMW
21-07-2021,17:45:23,21.11877,79.01949,PCW
21-07-2021,19:02:08,21.11708,79.01382,FCW
21-07-2021,19:06:21,21.12101,79.02634,HMW
21-07-2021,19:26:03,21.10997,79.0753,FCW
21-07-2021,19:35:03,21.10526,79.09739,HMW
21-07-2021,06:24:13,21.1197,79.02152,HMW
21-07-2021,06:24:49,21.12065,79.02486,HMW
21-07-2021,06:25:53,21.12221,79.03352,LDW
21-07-2021,06:26:02,21.12248,79.035,LDW
21-07-2021,06:26:23,21.12305,79.03803,HMW
21-07-2021,06:27:53,21.12357,79.04522,HMW
21-07-2021,06:29:14,21.12119,79.05474,HMW
21-07-2021,06:29:51,21.12336,79.05774,HMW
21-07-2021,06:30:38,21.12613,79.05845,HMW
21-07-2021,06:32:11,21.1335,79.05549,HMW
21-07-2021,06:32:32,21.13498,79.0549,HMW
21-07-2021,06:34:12,21.14402,79.05657,HMW
21-07-2021,06:35:12,21.14728,79.05791,HMW
21-07-2021,06:35:13,21.14728,79.05791,FCW
21-07-2021,06:36:07,21.14649,79.06398,HMW
21-07-2021,06:36:14,21.14645,79.06539,HMW
21-07-2021,07:02:44,21.15215,79.09798,HMW
21-07-2021,07:02:59,21.15192,79.09885,HMW
21-07-2021,07:04:50,21.14961,79.11211,HMW
21-07-2021,07:04:51,21.14961,79.11211,FCW
21-07-2021,07:09:17,21.15173,79.13467,HB
21-07-2021,07:11:26,21.15997,79.1385,LDW
21-07-2021,07:13:13,21.16043,79.14344,LDW
21-07-2021,07:14:14,21.15718,79.147,HMW
21-07-2021,07:14:48,21.15564,79.14869,HMW
21-07-2021,09:07:50,21.15082,79.1521,PCW
21-07-2021,09:10:29,21.15499,79.14928,FCW
21-07-2021,09:20:08,21.15226,79.11803,HMW
21-07-2021,09:20:14,21.15159,79.11843,HMW
21-07-2021,09:25:43,21.15016,79.107,HMW
21-07-2021,09:25:48,21.15016,79.107,PCW
21-07-2021,09:30:18,21.15307,79.09392,HMW
21-07-2021,09:30:23,21.15325,79.09331,FCW
21-07-2021,09:34:55,21.14646,79.08136,HMW
21-07-2021,09:35:08,21.1457,79.0812,HMW
21-07-2021,10:07:53,21.15275,79.0811,PCW
21-07-2021,10:10:27,21.15366,79.08744,PCW
21-07-2021,10:11:03,21.15357,79.08922,FCW
21-07-2021,10:16:04,21.15038,79.10637,HMW
21-07-2021,10:16:44,21.1497,79.1095,HMW
21-07-2021,10:16:56,21.14967,79.11023,HMW
21-07-2021,10:19:16,21.14912,79.11469,HMW
21-07-2021,10:19:26,21.14907,79.1153,HMW
21-07-2021,10:20:00,21.14889,79.11812,HMW
21-07-2021,10:23:33,21.15369,79.12356,HMW
21-07-2021,10:32:56,21.15116,79.15026,HMW
21-07-2021,10:32:59,21.15107,79.15101,HMW
21-07-2021,10:33:13,21.15102,79.15176,HMW
21-07-2021,10:36:10,21.14957,79.16165,HMW
21-07-2021,10:36:27,21.1495,79.16357,PCW
21-07-2021,11:23:48,21.14966,79.15792,PCW
21-07-2021,11:28:31,21.1532,79.14956,HMW
21-07-2021,11:35:32,21.15295,79.12754,FCW
21-07-2021,11:38:43,21.14991,79.11947,FCW
21-07-2021,11:39:12,21.1487,79.11942,PCW
21-07-2021,11:42:45,21.14983,79.10845,HMW
21-07-2021,11:48:09,21.15336,79.09057,HMW
21-07-2021,11:49:08,21.15145,79.0875,FCW
21-07-2021,11:51:14,21.14668,79.08475,HMW
21-07-2021,11:53:47,21.14399,79.07839,PCW
21-07-2021,14:39:35,21.14954,79.11193,PCW
21-07-2021,14:51:05,21.15878,79.1372,LDW
21-07-2021,15:48:34,21.15192,79.09887,HMW
21-07-2021,16:31:14,21.15372,79.08652,PCW
21-07-2021,16:34:50,21.153,79.09491,HMW
21-07-2021,16:40:53,21.14968,79.10951,PCW
21-07-2021,16:49:30,21.15301,79.12729,HMW
21-07-2021,16:53:06,21.15821,79.13659,HMW
21-07-2021,17:01:37,21.14973,79.15904,PCW
